 Playing a show in River Rouge, MI at 11:00 AM today at St John A.M.E. Church - Youth Service link	objnspam
 in deepest devon today trying to raise cash for st john ambulance rather than at #qpr hope i get radio signal!!	positive
 @user lmao but I'm saying wassup wid dey ball careers I dnt be hearing bout they shit I noe omari was at St.john last year	positive
Holloway. Expect delays	negative
 A resolve for the new year is that I will attend church, a little. Here I go. St John the Baptist. Wish me courage.	positive
 Time for the morning service! emma is on projection @user St john the baptist church) [pic]: link	objspam
 I'm at Lord's Cricket Ground (MCC) (St John's Wood Road, London) [pic]: link	objspam
 @user can we camp or book any chalet in st john island??	objnspam
 Sunday: Live Music: Derek Ryan Acoustic Sessions, Biddy Early's, John St.	objspam
grance perfume parfume top authentic #ioffer #forsale	objspam
 Brand new, contemporary fun 'New York' design Purse: Brand new (with tag) St. John's Bay purse with brilliant Ti... link	objspam
 So, expect a defensive coordinator announcement next Sat. or the one after that. UCLA at Ariz. State, 1:30 pm; UCLA vs St. John's, 10 am	negative
 I'm at Megabus - 30th St (30th St, at John F Kennedy Blvd, Philadelphia) link	objnspam
singers fr... link	objspam
 Hit and Run, no injury and no blocking at 220 JOHN ST	objnspam
 Hit and Run, no injury and no blocking at 220 JOHN ST , Henrietta Town	negative
 Fair and 50 F at Douglas Municipal Airport, GA Winds are from the Northwest at 11.5 gusting to 16.1 MPH (10 gusting to  link	objnspam
s $29.01 link #sale	objspam
 Photo: Cocktails at PDT. Hot Dogs from WD 50. link	objspam
 Staples Easy Rebate Week: Logitech $20 off $30+, Microsoft $30 off $50+, $20 off ANY WD or HP Desktop Drive: Sta... link	objnspam
 SAVE $50.99 - Western Digital WD TV Live Plus HD Media Player WDBABX0000NBK-NESN $99.00 link #bargain #video_recorder #ad	objspam
 Overcast and 50 F at Douglas Municipal Airport, GA Winds are North at 6.9 MPH (6 KT). The humidity is 82%.	objspam
 Staples Easy Rebate Week (Live!): Logitech $20 off $30+, Microsoft $30 off $50+, $20 off ANY WD or HP Desktop Drive link	objspam
 Staples Easy Rebate Week (Live!): Logitech $20 off $30+, Microsoft $30 off $50+, $20 off ANY WD or... link	objspam
 Staples Easy Rebate Week (Live!): Logitech $20 off $30 , Microsoft $30 off $50 , $20 off ANY WD or HP Desktop Drive link	objspam
 Upiq Reviews : Staples Easy Rebate Week (Live!): Logitech $20 off $30+, Microsoft $30 off $50+, $20 off ANY WD o... link	objspam
50	objspam
 morimoto or wd-50 ?: I had a very good meal at Morimoto a while ago (and we had a gift card so I didn't mind the... link	positive
 Staples Easy Rebate Week (Starting Sunday 1/23): Logitech $20 off $30+, Microsoft $30 off $50+, $20 off ANY WD o... link	objspam
 @user Use acid as facial cleanser biko :-)	positive
 knw my character. Nd if u can't keep up with it, errr.....u shld knw d resttt :)	negative
 The truth Biko... the truth.	objspam
 Ha! See people giving me work to do o! Biko nu. My boredom just left o! Loooool	positive
 thank you Biko .. cuz so far everygirl dissing her has either offered me or a friend of mine what chelsie offered richie.. No names -_-	positive
 especially without Biko Paris. FSU's wings and guards are hard to get clean looks from deep	negative
 I make no apologies for who I am,I don't think I should.if u kennot stay,pls go biko,I never attach myself needlessly to people	negative
 O *al Biko* you will be hungry after eating	negative
 I never thought I'd say this, but not having Biko Paris tonight has been a game changer. #BCEagles	positive
 Their 3pt percentage has been going down the last few games, not looking too good tonight either (also no Biko hurts)	negative
 Boston College Vs. Florida State: Biko Paris Out With Stomach Flu, Gabe Moton Gets The Start link	objspam
 @user tough game just got tougher...no Biko tonight	negative
 FuelBelt Crush Bottle Carrier, Hibiscus Pink link	objspam
ice, but they are heavy! Burns a lot of fuel.	objnspam
 Health Benefits of Hibiscus Tea: Hibiscus tea is a caffeine-free herbal tea that has a number of potent health b... link	positive
 Post: Hair Accessories Wholesale - Increasing Your Profitability With HonorBiz---Reviews:12 pc package - HIBISCUS HAIR  link	objspam
 @user one time for my friend it changed hobo to hibiscus it was really funny haha :)	positive
 Hibiscus Laevis | VegandFlower.com link	objspam
 Suspicious incident 120 HIBISCUS CT (1/22 23:47)	objspam
 DownTownOrl: Suspicious incident 120 HIBISCUS CT (1/22 23:47)	negative
 #SuspiciousIncident at 120 Hibiscus Ct. #orlpol	negative
ase Bag w/Ha.... Read it now at link	objspam
 Great bed and breakfast! Homey! @user Hibiscus Bed and Breakfast) [pic]: link	positive
 Iced hibiscus tea, always delightful :)	positive
 Brand New #Soap #Mold - link HIBISCUS perfect for Spring Sales #etsy #etsybot	objspam
 My Hibiscus link	objspam
 What is the Phylum of Hibiscus? ( link )	objnspam
 Hawaiian Women Hibiscus - Mid Length Ruffle Dress link	objspam
 You are gonna love our new Ingenue Hibiscus... here is the POP available... link	positive
 Insect goo, skeletons cling to hibiscus: Repeat applications (five days apart) of eco-friendly products such as ... link	objnspam
 Hibiscus flower martini. Pajamas. Good music. A perfect tech week bracer.  link	positive
 Excellent Hibiscus: QVC Customer 5 star Review on M20856 - Cottage Farms One Of A Kind Cranberry Crush Hibiscus Duo link	objspam
 I'm at Cafe Boulud (301 Australian Ave, (at Hibiscus Ave), Palm Beach) link	objnspam
 Hibiscus Hipster Short 6.00 @user Figleaves link	objspam
 @user Oh and hibiscus disgust for saying that. lol	positive
 @user Aw, I miss my little Hibiscus, we need drinks asap.	objnspam
 Dining at Eleven Madison Park x	positive
. The drunken in Vegas @user would be so proud.	objnspam
 I saw George Whipple from @user at Eleven Madison Park.  Love him.  Also, LOVE #ELEVENMADISONPARK = fave restaurant experience ever.	positive
 I'm at Eleven Madison Park (11 Madison Ave, E 24th St, New York) w/ 2 others link	objnspam
 Amazing lobster at Eleven Madison Park New York link	positive
 So guys...Eleven Madison Park is coming out with a book November 2011	objnspam
 Goat Cheese Popsicles, Foie Gras Terrine, Poached Scallops with Yuzu rec at Eleven Madison. FD 96 link by @user	objspam
 Food  @user Eleven Madison Park link	objspam
 Eleven Madison Park, The Cookbook: Daniel Humm's recipes accompanied by Francesco Tonelli's photographs. Available in Nov. 2011! Can't wait!	positive
 Dica de restaurante em New York: Balthazar, Gramercy Tavern e Eleven Madison Park. #NewYork	objspam
 Good day yesterday. Bar Masa with @user and @user (and his ridic apartment). And Eleven Madison Park - best meal yet in NYC	positive
 Taking my parents to Eleven Madison Park tonight, excited to eat an amazing meal and watch them awkwardly navigate a tasting menu.	positive
La Maison de Prudhomme link	objspam
 Dessert stop for a Chocolate Almond Marangue and an Almond Cookie to top it off! @user Maison Richard) [pic]: link	positive
 We are going to a Jean Georges restaurant that requires a ski lift type thing to get to	objnspam
 Jean-Georges Vongerichten (of Market, and 29 others restaurants) at home. link	objnspam
 Jean-Georges Vongerichten to headline W London outpost of Spice Market open Valentine's Day	objnspam
 @user I'm glad he's known as Jean-Georges because that last name kicks my ass every time!!!  Very interesting interview.	positive
 Good Jean-Georges interview link	objnspam
 Happy Birthday Vicki! @user Market by Jean Georges) link	objnspam
 At Jean-Georges for dinner... I'd let him amuse my bouche any day, such a genius ... -em	positive
 @user we'll go to this place in the upper west side called Jean Georges...u're gonna love it.	positive
 Sitting fireside at the St. Regis, wasabi foam bloody mary in hand, Jean Georges burger en route. Suck it nerds.	objnspam
 @user hehe , baru habis mandi :D OMG , i bought WASABI SEAWEEDD ! :D	positive
 Baltimore Caterers Spread the word: Wasabi Cheese is a tasty appetizer Between phone calls and employees with questions.. link	positive
 @user @user good night with my wasabi peeps!!! we've come a long way since our first twate twate	positive
 Be.ez 100827 LArobe Sleeve for Wacom INTUOS4 SMALL (Black/Wasabi) link	objspam
 @user -Just read ur Blog. I'll try thai tea gelato and white chocolate wasabi gelato when I pass by BGC. More Power to your Blog!	positive
 HAHA!! No one in the house can dare eating wasabi sushi.	negative
 hotter then wasabi got bad bitches on my body	negative
 @user super yummy! I love the hint of wasabi :) but oh try the thai tea too. So goooood!!!	positive
 I really like the unique taste of wasabi! Wasabi-flavoured chips FTW!	positive
 @user @user food isnt overrated! Go to teatro. order their wasabi prawns, grilles scallops, sushi, tuna tar tar and remember me!	positive
sleep now?	objnspam
 HAWT!	positive
 HELLO ! Temporary wasabi blindness !	positive
 Man, these wasabi peas are making me thirsty.	negative
 I'm hotter than wasabi	positive
 I wanna try wasabi	positive
 @user bras are on your shoulders and they hold your boobs which are boulders. Lol. Unless you have pancakes.	objnspam
 Ok so I walk into my room and my roommate is watchin an infomercial about bras.......#oooooookkkkay	negative
 @user gwyn9 Gwyn Bras	objspam
 @user haha i bought more white bras so u cnt see thm hahaha	positive
 Gross-Enzersdorf Whalan posted a photo: panties, white, cleavage in bras, without bra, braless breasts.. link	objspam
 Abstract Spot control soft cup swimsuit 72.00 @user Figleaves link	objspam
 @user why do they call them that though? Like I know why, but they're bras.	negative
 'This bras doing my tits in' pun intended	positive
 Ooc; accompanying my mom and sister buying bras and panties is....so awkward	negative
 @user Singapore Flyer walk to Promenade take circle line to Bras Basah? Or walk to City Hall take green line to Bugis? All quite near?	objnspam
 Just now at Bras Basah mrt there was this gross couple making out all the way from the top of the escalator to the bottom.	objnspam
 That was bras purpose	objnspam
 O-bras: All About Nexus One Phone link	objspam
 Bras Basah Road #01-01, 8 Queen St, Singapore) link	objspam
 Idk y my chihuahua goes in the dirty clothes take my bras and sleep wit em	objnspam
 @user Marcus Wareing at the Berkeley or The Ledbury will rarely disappoint - get a lunch deal and they're great value too	positive
 Robert Pattinson, Kristen Stewart to Film 'Breaking Dawn' in Baton ... link	objspam
 Not gon lie.  Pray for me people bout to get to my car in metairie and drive to BATON Rouge. I'm not really wasted but I'm sleepy as shit.	negative
 enjoying the chance to swill some vin rouge. on the post Christmas budget, it's been a couple of weeks...	positive
k via @user	objspam
rictly Ballroom though.	objspam
 @user Check out the movie Moulin Rouge - it's really good + she sings! My aunty lives 5mins from her house in Oz :-)	positive
 @user I just answered a question. Jeeeeeeze no shots, I'm just getting back to the city from baton rouge. Come now you know me.	positive
 V-MODA R-ROUGE Remix  In-Ear Headphones (Rouge) (Electronics) link	objspam
 Radiology Jobs: Radiation Therapist: Allied Health Radiation Therapist at Baton Rouge General - Mid City in LA link	objspam
 simply AmAzInG!!	positive
 Baz, you probably should have stopped at Moulin Rouge... I'm off to see The King's Speech.	objnspam
 Humans going to Baton Rouge? I hear WEDDING BELLS....!!! xD	positive
 Finally checking out Dragon Age: Origins. So far so good! Playing as a Human, Rouge class... with a shaved head of course.	positive
 New blog post up....the 2009 Fanny Sabre Bourgogne Rouge link #wine #fanny	objnspam
 @user (:	negative
 @user What about the restaurant Tantris ???	objnspam
 @user tantris!	objnspam
ldigo con Medo de Akelarre link	objspam
vation (Hong Kong) probably started it, although he not on... link	objnspam
 Looking fab as always, Gwen Stefani takes her son Zuma Rossdale to the Los Angeles Swimming Stadium in LA on Saturday: link	positive
 @user She's playing Zuma Blitz on facebook. :-)	positive
 I play ZUMA to kill the boredom	negative
 Exclusive: Wikileaks cable reveals that spy boss Moe Shaik  shared insights with US diplomat on Zuma camp's strategies. link	objnspam
 Lessons taken from Battle of Isandlwana, 131 yrs ago, would help win battle against poverty, says President Zuma link ...	objnspam
 98.2% wuhooo! 3 minutes left and im off to atleast do something entertaining aside from playing zuma. =...= wish i had left 4 dead.	positive
 foodime.com: Food for Thinkers: Online Advertising, or Where Toaster Strudels and Chez Panisse Meet	objspam
 Food for Thinkers: Online Advertising, or Where Toaster Strudels and Chez Panisse Meet link by @user #technology	objspam
 Food for Thinkers: Online Advertising, or Where Toaster Strudels ...: Kristen Taylor examines the incongruous si... link	objspam
 Food for Thinkers: Online Advertising, or Where Toaster Strudels ... link	objspam
nisse Vegetable cookbook. With garlic sausage, Acme bread. Yum!	positive
 Update: Food for Thinkers: Online Advertising, or Where Toaster Strudels and Chez Panisse Meet link	objspam
 If this farm mkt network actually existed, you might see ads on my blog. Via @user link	objnspam
 Surprising look at the increasing role marketing is playing in food blogs by @user @user link	objnspam
 Food for Thinkers: Online Advertising, or Where Toaster Strudels and Chez Panisse Meet link | Good	objspam
 Food for Thinkers: Online Advertising, or Where Toaster Strudels and Chez Panisse Meet link #good.is	positive
 Yay, my #foodforthinkers article is up on @user link on the future of food blog advertising...	objnspam
 Food for Thinkers: Online Advertising, or Where Toaster Strudels and Chez Panisse Meet: 	Kristen Taylor is the f... link	objnspam
 Boutique Winery Hotels - La Maison Pujol in the South of France is a Modern Rustic Getaway ... link / #webdesign #design	objnspam
 Boutique Winery Hotels - La Maison Pujol in the South of France is a Modern Rustic Getaway (GALLERY):	objnspam
 Boutique Winery Hotels - La Maison Pujol in the South of France is a Modern Rustic Getaway #Hip Hotels:  link	objspam
 Boutique Winery Hotels - La Maison Pujol in the South of France is a Modern Rustic Getaway (GALLERY) link	objspam
 Boutique Winery Hotels - La Maison Pujol in the South of France is a Modern Rustic Getaway #Customization:  link	objspam
 This nigga Pujol text me out the blue, something must be up	objnspam
 another awesome low-cost design hotel: La Maison Pujol / Carcassonne, France link	positive
 Just played: Black Rabbit - Pujol - Black Rabbit(Third Man)	objnspam
 Just remembered I missed Pujol tonight at The Basement......	negative
 PUJOL  @user The Basement link	objspam
 Pujol! Tristen! A Country Gentleman! You come here now! @user The Basement) link	positive
 In an ideal world tonight you could go see Sugar Skulls at Betty's, @user at The End and Pujol / ACG / Tristen at The Basement all at once	objnspam
 If you ever figured out how to be 4 places at once.. Tonights the night. Tristen cd release w. Pujol @user the Basement ...OR..	objnspam
 Want to challenge your perception of disability? Then come to the Michele Pujol room today at 3:30PM for a... link	objnspam
 [creative] La Maison Pujol is a dream come true for... link	positive
 @user is excited!!! Tristen CD Release Show Tonight w/Country Gentleman	objnspam
 I'm at Antonis Tritsis Park in Athens, Attica link	objnspam
ful weekend so far! Excited for later! :)	positive
 link - Attica with the boys. Missed you @user @user	objnspam
 I use to have Attica popping that was my club	positive
 just woke up. Last night @user Attica was a blast.Too bad my music wasn't playing, at least i got to see (w/ kasamang akbay) DerekRamsey. HOT!!!	positive
 @user @user I've had an account since, what, 2008?	objnspam
 Just woke up. La Cocina de Tita Moning dinner was superb, 10pm house party for Pat's Bday, 1am Attica night w/... link	objnspam
ion Remix):	objspam
ion Remix): Another (2)Deep post? Why not. Gott... link	objspam
 Just got back from attica!! Wish I could stayed the night **wink,wink**lol	positive
 @user Takers Jesse attica	objspam
 @user @user  Jesse Attica in Takers	objspam
 @user Takers, JESSE ATTICA!	objspam
 @user TAKERS JESSE ATTICA!!!	objnspam
 Attica pa rin?!  @user Clarke Quay link	objspam
 @user @user cool... just curious what brings folks back after 1st not 'getting it'	positive
 After a week of pinot, chardonnay and MCC I wanted a rich, opulent wine. Rust en Vrede Estate, you beauty. Vampire lipstick.	positive
 So sweet! @user Langdon Hall) link	positive
 Loving that I have class in Langdon hall... #nerd	positive
 This morning the Hall of Tecnology caught fire. Officials suspect foul play. /L. Langdon	objnspam
 @user Sacrament, tu les as les amis facebook....	objspam
 hey guys!	objnspam
 @user SAYER TA DEPACER LES 55 VOTE MDR VIVE LES AMIS FACEBOOK HEN ??	objspam
 For the new friends, Ill be back later to listen to your music! Pour les nouveaux amis, je reviendrais plus tard ecouter votre musique!	positive
 Bonjour les amis, comment allez-vous ? Hi everybody, how r u ? Listen to our last album..with this, you'll have a nice day.. Kisses	objnspam
 A la douche les amis xoxo.L #showertime #twitteroff	objspam
 I'm at Les Amis! What a pleasant surprise!	positive
 Perfect night to curl up under a blanket with a book and my packed DVR. Bonne nuit les amis!	positive
 Check out Au Petit Chavignol and les amis on the Shaw Express today link	objnspam
s ce weekend? Hey friends! What have you got planned this weekend?	objnspam
 Les amis.... C le bourdelch !	objspam
 Bonjour, les amis! Its time to kickoff!	positive
 Heathers, lundi, les amis.	objspam
 The founder and chairman of the consumer wine organization Les Amis du Vin passes away at the age of 64.... link	objnspam
 Managed to lose 4 followers today. Obviously didn't like my tweet about a French film. Ouvre les yeux, mes amis.	negative
 Tonight enjoy some fantastic French music!! Speed Limit 20 @user 9pm!! Speak French? Les amis ne laissent pas leurs amis aller au Starbucks!!!	positive
 Interview d'Electric Wizard par les amis de @user : link #sludge #doom	objspam
 #FF les amis du PSG @user @user @user @user @user @user @user	objspam
 New Torrent: La Gazzetta dello Sport (23-01-2011) Italian Newspaper Link: link	objspam
 La Gazzetta on the Contador. WADA doesn't have to report Clenbuterol below 200 picograms #procycling link	objnspam
er @user @user @user	objspam
 New Torrent: La Gazzetta dello Sport (22-01-2011) Italian Newspaper Link: link	objspam
rt...  by www.siteit.vn	objspam
 New Torrent: La Gazzetta dello Sport (20-01-2011) Italian Newspaper Link: link	objnspam
 WOW. La Gazzetta dello Sport has an English version! Who knew! @user	positive
 really liked @user inteview in La Gazzetta dello Sport. He's smarter than what we thought!	positive
 Jose Mourinho's other accolades in 2010 were the La Gazzetta dello Sport Man of the Year award, his third IFFHS... link	objnspam
 SEV: According to La Gazzetta dello Sport #Sevilla striker Luis Fabiano has agreed terms with #Juventus , but (cont) link	objnspam
 footballpress: ITALY/ CESENA, Also Varese observe Malonga:	objspam
ugh strength	objspam
 @user Awesome. Manresa is one of the bear restaurants in the Bay. Hope you had a good meal!	positive
 Heading back to Manresa Castle on Feb 18th and 19th. Book today!	positive
 @user - do you have the manresa photos?	objnspam
 Mount Manresa to honor past director of retreats: He held advanced degrees in philosophy, mathematics and theolo... link	objnspam
 Worship Music: Mount Manresa to honor past director of retreats link	objnspam
 Mount Manresa to honor past director of retreats - link	objnspam
 @user Puget Sound Mental Hospital  in Tacoma Washington. Also the Manresa Castle in Port Townsand Wa.	objspam
 LOLA wrote a new blog post: MANRESA : Surf: 6-8 ft. Light and variable east-northeast winds with smooth seas. Mo... link	objspam
 Read about Manresa Gallery artist Tobi Kahn in the New York Times article featured on 12/31/10 link	objnspam
 Manresa Gallery artist Tobi Kahn featured in the New York Times last month link	objnspam
 MEMORIAL MASS FOR FR. TOM QUINN, SJ: The Mount Manresa Jesuit Retreat House community will be gathering at liturgy... link	objnspam
 @user programming next to a take-out meal from Manresa right? Or are you fasting until you can go out to a proper Michelin dinner?	objnspam
 @user Lucky you! In Manresa, really close to Tous but dealing with teenagers!	positive
 @user Omei in S Cruz, Manresa, Sushi Sam in San Mateo, ANY dive in Chinatown..	objnspam
 Quintessence is #3 on the ReverbNation Metal charts for Poitiers, FR. link	objnspam
 The quintessence of hip is in yo mind young blood!	positive
 #bandsmashup Queens of the Stone Temple of the Dr. Doggie Dogg #quintessence (con ayuda del @user	objspam
tility - link	objspam
 I liked a YouTube video -- Wally Stryk - Quintessence (Original Mix) link	positive
 Do not shorten the morning by getting up late; look upon it as the quintessence of life, and to a certain extent sacred. Arthur Schopenhauer	positive
 **QUINTESSENCE ORACLE** RELATIONSHIPS:	objspam
 Now on 1st Wave: In Quintessence by Squeeze	objnspam
 Are Quintessence (the fifth elemen link	objspam
 Raw food. Mmmmmmmm? @user Quintessence) link	objnspam
 Quintessence: the essence of a thing in its purest and most concentrated form.	objnspam
 Quintessence of ethereal beauty or picture of plain looking woman with a wobbly smile? What is the Mona Lisa?	objnspam
 WaheGuru, a beautiful mantra, is in itself quintessence of love, joy and ecstasy. And this bliss increases... link	positive
 We gave #KimKardashian a Masque Quintessence. We hope her hair enjoys it!	positive
 Man We did create from a quintessence (of clay); link 23:12 #Quran	objnspam
 Fabulously decadent candles from Quintessence. link	positive
 quintessence of #fuckingAWFULday	negative
 Amber Rose x Corey Shapiro of Vintage Frames Company Prepare For An Early Morning Run in LA link	objnspam
 I'm at Parkway Parade (80 Marine Parade Road, Amber Road, Singapore) w/ 52 others link	objnspam
 Photo: I need to go to Wagamamas NOW and have a Chicken Katsu Curry OMG mmm link	positive
 #NP Amber by 311 (:	objnspam
 Virginia Symphony Orchestra to Present Concert Series at WM: By Amber Lester Kennedy Sunday, January 23, 2011 Cl... link	objspam
 Video: rachberry: link	objspam
 Guess who got a photo with Amber Chiaaaaaaaa? :D	positive
deo) link	objspam
 Save me from me - amber pacific	objspam
 Chilling out with the bros amber ,curly, and allie ..	objnspam
 Im still up..textin Amber hmm I guess ill try to go to sleep soon even tho im nowhere near sleepy blahh	objnspam
 @user amber. my sis pangseh me. wanna dinner together? then i come earlier?	objnspam
 Have decided where I would like to go to eat - Le Gavroche it is.  Although Benares is a close 2nd!!  Been given too many choices!	positive
 @user I can recommend the link for fresh seafood if you are by the coast or link	positive
 @user you mean basement? Le Gavroche. Not pleasant without windows. I'm not keen.	negative
 Missing Hyde Park, Zuma, Hakkasan, Le Gavroche, the Wolseley, Knightsbrige, Carnaby Street, Borough Market, Bricklane and Shoreditch.	objspam
 would be good to try Le Gavroche for lunch or dinner.	positive
 @user files , how do you rate Le Gavroche ? Hit or miss ?	objnspam
 @user Also think Le Gavroche was good candidate for 3rd. Had 3 fantastic dinners there in last year	positive
 Le Gavroche should have been upgraded to 3 stars #michelin	positive
 @user how comes I have been following you for ages and just realised you are Fred from Le Gavroche fame. Man I'm slow.	negative
 Sesame Semifreddo sounds delicious right now.	positive
 new dessert. sesame semifreddo, sambal pineapple, pork fat donuts with pineapple glaze and sesame brittle: link	objspam
 off to make mango semifreddo for tomorrow night ... and I think some ganache with a bit of habanero to go with it :)	positive
eyer lemon semifreddo!	objspam
 supposed to be making mango semifreddo this Saturday but can't get lime and choc out of my head #spoilingmyownplansagain	objspam
 smoothing out the surface of the olive oil semifreddo. link	objnspam
 Callebaut White Chocolate and Peanut Semifreddo just finished and in our freezer for sale!!	positive
 Which are the #Italian #desserts after #Christmas? Here a recipe for a must! #Nougat #semifreddo! link	objspam
 @user @user I'm lost but you can explain it all on Skype later. If you're lucky I'll show you my semifreddo.	positive
 Have made a mascarpone semifreddo today. It's divine and I am allowing boys to come and marvel at and taste my semi whenever they so wish.	positive
Italian spot in L.A. next to Giorgio Baldi in the Palisades	objnspam
 I'm at Amador Residence (Walnut St., Otis Av, Bell) link	objnspam
 NOW PLAYING: Plastik Funk - Be Your Man (eddie Amador Rmx B1) | link #wradiooficial	objnspam
 Spent a relaxing afternoon at Amador Causeway =) link	objnspam
 I'm at Panda Express - Dublin (6851 Amador Plaza Rd, Dublin) link	objnspam
 I'm at Starbucks Hayward (245 W Jackson st, Amador Ave, Hayward) link	objnspam
 @user was I ur 700th person to follow Pierre amador :-)	positive
 You can be a lover o fighter, ssoy un amador!	positive
 Amador County California : American Port-style wines: Chronicle recommends - San Francisco Chronicle link	objspam
 Showing @user some love tonight.  Just opened a 2008 #Dillian Vino Nostra.  Pairing with homemade pizza! #wine #Amador	positive
 Local Girl Scouts are helping out around Amador County: link	objnspam
 09: Hawt and sexy links!	objspam
iew right now at Amador Gallery in NYC. link	objspam
 likes House Music (DJ Pedro Remix) by Eddie Amador on Ping link #iTunes	positive
 Amador County News January 21 2011	objspam
 @user Congratulations Hannah! You could sink the titanic with that rock!	positive
 whats going on on rock fm this morning?;/xoxo	negative
 @user I like everything, but I'm really into hip hop and rock music. I also like classic rock and some indie.... u?	positive
 Gotta let go! We Bonn rock this club, we gonna go all night. We gonna light it up, like Its dynamite:)	positive
 Dick is hard as a rock ova here #yafeelme	positive
 Tonite Hydra.. Good band.. Must see @user Hard Rock Cafe Kuala Lumpur) link	positive
 You are my rock	objnspam
 @user well I guess I've been living under a rock haha I had no clue she was doing tracks again haha	positive
 Kitchen rearranging!! Rock n roll!!	positive
 @user Receive the complete Rock Band Bundle for FREE and form your own Beatles Band link	objspam
 house on a rock link via @user	objspam
 Heart - Nothin' At All link Lyrics rock and cool visuals:)	positive
 HATE TIMES NINE Official Music Video: 'In Darkness' (2009) (Hate Times Nine) - Watch Here: link | #rock #metal	objspam
s (2010) (Bare Bones) link @user #rock #metal	objspam
 (Folk Rock) Old Man Markley - Guts n' Teeth - 2011, MP3 link	objspam
 @user The best part about the twins is their hotness... and Aaron Sorkin didn't write in a post-row shower scene?? Ridiculous.	positive
 i can never get over how fucking brilliant the social network is. oh, aaron sorkin. now onto scott pilgrim, my love.	positive
ilmsflicker) link	objspam
 @user i think aaron sorkin had a lot to do with that too :D	positive
 @user aaron sorkin is a freakin' god and I STILL havent seen Social Network either.  Tomorrow I think. :)	positive
 Imagine Aaron Sorkin writing for @user It's a lefty wet dream to rival The West Wing. And just maybe... link	objnspam
 @user that is a great movie for the dialogue alone, Aaron Sorkin is amazing at that. You find out later in the movie why he's suing.	positive
 'The Social Network': A Review Of Aaron Sorkin's Film About Facebook And Mark Zuckerberg | The New Republic link	objspam
 'The Social Network': A Review Of Aaron Sorkin's Film About Facebook And Mark Zuckerberg | The New Republic link via @user	objspam
 Aaron Sorkin TV Show HBO link	objspam
 Aaron Sorkin's worst works tend to have actors reading his lines, as opposed to contributing something to them, like CJ and Toby in WW.	objnspam
 Finally watched The Social Network. Holy shit, Aaron Sorkin is fucking brilliant.	positive
 Get Aaron Sorkin on the blower to punch up my life. The 2nd act is unfocused and I'm frequently tongue-tied. #oscarwatch #thesocialnetwork	negative
 Watching the Social Network again. Because most Aaron Sorkin scripts are better the second time around.	positive
 Aaron Sorkin just introduced himself to me......I fan girled.	positive
 @user But to answer your actual question: I imagine a Keith Olbermann + Aaron Sorkin combination would sound... wordy. ^^	objnspam
 The Social Network was OK, but not great. I dont see the hype, especially since Aaron Sorkin made alot of things link	negative
 This movie is awesome...aaron sorkin continues to have his god-like status maintained	positive
ttter than the photos. Eveery conceivable item is i... link	objnspam
 10 C2 which radio advert did you review by job link via @user	objnspam
of similar villas over the past few years, but this... link	objspam
n twelve months we belivee speaks for itself. Dont ... link	objnspam
 Book Review: 'American Idol: The Untold Story' Misses the Right Notes - link	objspam
 #nowwatching American idol.. Most favorite TV show ever!! :)) link	positive
 Nigel Lythgoe Addresses 'American Idol' Ratings Drop  - link [Like it? link ]	objspam
 @user the only thing that comes into my mind when you say AI is American Idol. Really.	positive
 chillin' at home watching american idol wif mummy	positive
 Can I just say how amped I am for American Idol.. Seriously, I mean @user She's my idol!! #GayBoyProblems	positive
 'American Idol' Season 10 Premiere: A Star Is Re-Born in Steven Tyler - link [Like it? link ]	objspam
 #DiscGolf News: On the Street: Disc golf madness in Palmyra, 'American Idol' love - Quincy Herald Whig link	positive
 Crazy eyes girl in New Jersey audition of American Idol.	negative
 #nowwatching american idol	objnspam
 #nowwatching american idol 10 audition.	objnspam
 I am enjoying again american idol with jlo  and steven. Wow after 3 yrs, I am bck watchin idol!	positive
 @user He used to run a McPheever and then caught Bon Bon Flu.. Legend is he resurfaces during American Idol seasons, then vanishes	objnspam
 I NOW REMEMBER WHY I LIKE WATCHING AMERICAN IDOL. =))	positive
 American idol re-run! Waiting for Travis Orlando to sing and make me cry again. :')	positive
 loves american idol reruns! love(rock) the new set of judges though i really miss simon cowell. link	positive
 Watching new season of American idol. I MISS SIMON.	negative
 Can't believe American Idol dah 10years. Means Kelly Clarkson has been in this industry for 10years. Wahlao.	positive
 #nw American Idol 10 - StarWorld	objspam
 Rank Requests: Nature of the Creation: Ranks	objnspam
 @user I feel like more adult themes are becoming acceptable in animation these days. Maybe Jarvis and Dahl are due a revival.	positive
 Next Media Animation depicts Cheezburger CEO Ben Huh as an evil stealer of memes, over-worker of cats and receiver of Internet flames	negative
 EXCLUSIVE: Robert Downey Jr. to star in 'Peabody and Sherman' for DreamWorks Animation link via @user	objspam
 Tinker-Bell and the Great Fairy Rescue is on. Nice animation.	positive
 @user aip!! for I T .. what did you do for the animation example bang arr?? what did you do about?? TT TT	negative
 Business Offer London Animation link	objspam
 @user same!! Hahaha I'm in the middle of making him a birthday animation on Flash CS3	positive
 Website designing, database designing, logo creation, animation and maintenance: Website Designing,Database Desi... link	objspam
 Animation Movies	objspam
 A world of books, very cool stop motion animation! ~ link	positive
 ANIMATION for AMATEURS. . . link  #animation #2D #3D #layout #backgroundpainting #fiction	objspam
 Some people say the animation industry is dead. Dudes I dont give a damn! I do what I love! PERIOD!	positive
